CodigoMateria,Identificacao,Ementa,Data,IndicadorAutorPrincipal,CodigoParlamentar,interesse,justificativa_interesse
141382,PL 1364/2020,"Altera a Lei no 10.304, de 5 de novembro de 2001, para dispor sobre a transferência ao domínio dos Estados de Roraima e do Amapá de terras pertencentes à União; a Lei no 6.634, de 2 de maio de 1979, para dispor sobre a colonização e o loteamento rurais na Faixa de Fronteira; e dá outras providências.",2020-04-02,Sim,6027,5,Autor principal da matéria há mais de 3 ano
140310,PRS 121/2019,Estabelece alíquota para cobrança do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) nas operações interestaduais relativas à carne bovina.,2019-12-18,Não,6027,3,Co-autor da matéria há mais de 3 anos
140205,PEC 226/2019,Veda concessão e majoração de isenções e benefícios previdenciários na vigência do regime definido no art. 106 do ADCT.,2019-12-12,Não,6027,0,Co-autor de PEC
140576,PEC 1/2020,"Acrescenta parágrafos ao art. 166-A da Constituição Federal, para dispor sobre a utilização de economias de recursos da verba indenizatória pelo exercício da atividade parlamentar e outras, para fins de aplicação em políticas públicas de interesse social mediante emendas parlamentares.",2020-02-06,Não,6027,0,Co-autor de PEC
140344,PL 6579/2019,"Altera a Lei nº 8.256, de 25 de novembro de 1991, para incluir o Município de Pacaraima, no Estado de Roraima, na Área de Livre Comércio de Boa Vista – ALCBV.",2019-12-18,Sim,6027,5,Autor principal da matéria há mais de 3 ano
140153,PEC 217/2019,Altera a Constituição Federal para instituir o Sistema Parlamentarista de Governo.,2019-12-11,Não,6027,0,Co-autor de PEC
139715,PEC 189/2019,"Altera o art. 60 da Constituição Federal, para dispor sobre a tramitação de proposta de emenda à Constituição.",2019-11-06,Não,6027,0,Co-autor de PEC
139704,PEC 188/2019,"Altera arts. 6º, 18, 20, 29-A, 37, 39, 48, 62, 68, 71, 74, 84, 163, 165, 166, 167, 168, 169, 184, 198, 208, 212, 213 e 239 da Constituição Federal e os arts. 35, 107,109 e 111do Ato das Disposições Constitucionais Transitórias; acrescenta à Constituição Federal os arts. 135-A, 163-A, 164-A, 167-A, 167-B, 168-A e 245-A; acrescenta ao Ato das Disposições Constitucionais Transitórias os arts. 91-A, 115, 116 e 117; revoga dispositivos constitucionais e legais e dá outras providências.",2019-11-05,Não,6027,0,Co-autor de PEC
139703,PEC 187/2019,"Institui reserva de lei complementar para criar fundos públicos e extingue aqueles que não forem ratificados até o final do segundo exercício financeiro subsequente à promulgação desta Emenda Constitucional, e dá outras providências.",2019-11-05,Não,6027,0,Co-autor de PEC
139731,PEC 190/2019,"Altera o artigo 221 da Constituição Federal, para estabelecer a pluralidade de ideias e a diversidade de opiniões como princípios a serem atendidos pelas emissoras de rádio e de televisão na produção e na programação do conteúdo por elas veiculado.",2019-11-06,Não,6027,0,Co-autor de PEC
139702,PEC 186/2019,"Altera o texto permanente da Constituição e o Ato das Disposições Constitucionais Transitórias, dispondo sobre medidas permanentes e emergenciais de controle do crescimento das despesas obrigatórias e de reequilíbrio fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, e dá outras providências.",2019-11-05,Não,6027,0,Co-autor de PEC
139378,PEC 172/2019,"Cria nova hipótese para destinação dos recursos arrecadados da contribuição de intervenção no domínio econômico relativa às atividades de importação ou comercialização de petróleo e seus derivados, gás natural e seus derivados e álcool combustível, bem como institui o Fundo Nacional para Transportes Urbanos.",2019-10-15,Não,6027,0,Co-autor de PEC
139392,PEC 173/2019,Altera o art. 107 do Ato das Disposições Constitucionais Transitórias da Constituição Federal para excluir do Novo Regime Fiscal as despesas primárias custeadas com a contribuição de que trata o §5º do art. 212 da Constituição Federal.,2019-10-15,Não,6027,0,Co-autor de PEC
139511,PEC 177/2019,"Altera o art. 37 da Constituição Federal, para vedar a exoneração ad nutum da servidora ocupante de cargo em comissão desde a confirmação da gravidez até cinco meses após o parto.",2019-10-22,Não,6027,0,Co-autor de PEC
139255,PL 5469/2019,"Altera o art. 14-D da Lei nº 10.522, de 19 de julho de 2002, para limitar a parcela do Fundo de Participação dos Municípios passível de ser retida para o pagamento de dívidas e contribuições patronais para o Regime Geral de Previdência Social.",2019-10-09,Sim,6027,5,Autor principal da matéria há mais de 3 ano
139063,PEC 146/2019,Cria a seguridade social da criança.,2019-10-01,Não,6027,0,Co-autor de PEC
138555,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.",2019-09-04,Não,6027,0,Co-autor de PEC
138489,PEC 130/2019,"Altera o art. 20 da Constituição Federal e inclui o art. 251, para dispor sobre o produto da arrecadação de receitas decorrentes da alienação de imóveis e de participação da União no capital social de empresas públicas e sociedades de economia mista, e dá outras providências.",2019-09-03,Não,6027,0,Co-autor de PEC
138000,PEC 123/2019,"Estabelece como regra transitória mandatos de seis anos para Prefeitos e Vereadores a serem eleitos em 2020, a fim de fazer coincidir as datas dos pleitos de todos os cargos eletivos a partir de 2026.",2019-08-08,Não,6027,0,Co-autor de PEC
137965,PEC 122/2019,"Altera o art. 198 da Constituição Federal e os arts. 107 e 110 do Ato das Disposições Constitucionais Transitórias, para elevar para dezoito por cento da receita corrente líquida da União o montante mínimo a ser por ela aplicado anualmente em ações e serviços públicos de saúde, bem como para excluir esses recursos dos limites estabelecidos pelo Novo Regime Fiscal.",2019-07-17,Não,6027,0,Co-autor de PEC
137422,PL 3709/2019,"Destinar 1% (um por cento) da arrecadação das modalidades lotéricas às secretarias de saúde dos Estados e do Distrito Federal, alterando os arts. 15 a 18 e 20 da Lei nº 13.756, de 12 de dezembro de 2018, que dispõe sobre o Fundo Nacional de Segurança Pública (FNSP), sobre a destinação do produto da arrecadação das loterias e sobre a promoção comercial e a modalidade lotérica denominada apostas de quota fixa.",2019-06-25,Sim,6027,5,Autor principal da matéria há mais de 3 ano
137699,PEC 110/2019,Altera o Sistema Tributário Nacional e dá outras providências.,2019-07-09,Não,6027,0,Co-autor de PEC
137674,PL 3973/2019,Altera o Código de Trânsito Brasileiro para permitir a emissão de Permissão para Dirigir a partir dos dezesseis anos de idade.,2019-07-09,Sim,6027,5,Autor principal da matéria há mais de 3 ano
137214,PL 3407/2019,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para prever a dedução do Imposto sobre a Renda das Pessoas Físicas de pagamentos efetuados, no ano-calendário, a médicos veterinários, clínicas e hospitais veterinários destinados à cobertura de despesas com tratamento de animais domésticos, inclusive as necessárias ao custeio de exames laboratoriais e serviços radiológicos.",2019-06-07,Sim,6027,5,Autor principal da matéria há mais de 3 ano
137695,PEC 109/2019,"Acrescenta § 4º ao art. 102 da Constituição Federal, para estabelecer a necessidade de demonstração da existência de controvérsia constitucional relevante e atual como condição de admissibilidade da ação direta de inconstitucionalidade e da ação declaratória de constitucionalidade.",2019-07-09,Não,6027,0,Co-autor de PEC
136802,PEC 78/2019,"Altera o art. 107 do Ato das Disposições Constitucionais Transitórias da Constituição Federal, para estabelecer que seja excluída da base de cálculo e dos limites do Novo Regime Fiscal as transferências a Estados e Municípios advindas do bônus de assinatura resultante da licitação blocos exploratórios de petróleo, gás natural e outros hidrocarbonetos excedente da cessão onerosa, sob modalidade de partilha de produção.",2019-05-15,Não,6027,0,Co-autor de PEC
137011,PEC 85/2019,"Altera o § 2º do art. 155 da Constituição Federal para excluir da imunidade relativa ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação as operações interestaduais com energia elétrica, bem como dividir em partes iguais a apropriação da receita gerada por essas operações entre os Estados de origem e de destino.",2019-05-28,Não,6027,0,Co-autor de PEC
137065,PRS 52/2019,Dispõe sobre a criação da campanha “Junho Verde” para conscientização sobre a importância da preservação do meio ambiente.,2019-05-29,Não,6027,3,Co-autor da matéria há mais de 3 anos
137044,PEC 86/2019,Dispõe sobre a atualização monetária dos repasses de recursos federais aos Municípios.,2019-05-29,Não,6027,0,Co-autor de PEC
136896,PRS 48/2019,Institui a Frente Parlamentar dos Senadores dos Estados do Norte e do Nordeste.,2019-05-21,Não,6027,3,Co-autor da matéria há mais de 3 anos
136803,PEC 77/2019,Altera a Constituição Federal para prever duração dos mandatos de Ministros do Supremo Tribunal Federal e nova forma de escolha de Ministros de Tribunais Superiores e dos juízes de Tribunais.,2019-05-15,Não,6027,0,Co-autor de PEC
136752,PEC 72/2019,"Altera o art. 84 da Constituição Federal, para prever a proibição da concessão de indulto a condenados por crimes contra a administração pública, exceto se apresentar caráter humanitário.",2019-05-14,Não,6027,0,Co-autor de PEC
136732,PEC 70/2019,"Acrescenta § 13 ao art. 37 e dá nova redação ao inciso II do § 3º do art. 142, ambos da Constituição Federal, para detalhar hipóteses de acumulação de cargos dos servidores civis que menciona, assim como dos militares das forças armadas e dos militares dos Estados, do Distrito Federal e dos Territórios.",2019-05-14,Não,6027,0,Co-autor de PEC
136535,PL 2603/2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre a responsabilidade da União na oferta e financiamento da educação escolar indígena.",2019-05-02,Sim,6027,5,Autor principal da matéria há mais de 3 ano
136167,PEC 43/2019,"Altera o art. 62 da Constituição Federal, para dispor sobre o rito legislativo das Medidas Provisórias e dá outras providências.",2019-04-03,Não,6027,0,Co-autor de PEC
136141,PEC 40/2019,"Altera o § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, para retirar da base de cálculo do teto de gastos as despesas de investimentos públicos ou outras despesas que contribuam diretamente para a formação bruta de capital fixo.",2019-04-03,Não,6027,0,Co-autor de PEC
135977,PEC 32/2019,"Altera a redação do art. 228 da Constituição Federal, a fim de reduzir a maioridade penal para dezesseis anos.",2019-03-26,Não,6027,0,Co-autor de PEC
135957,PRS 29/2019,"Altera o Regimento Interno do Senado Federal, para fixar o horário de reuniões da Comissão Senado do Futuro e para atribuir competência à mesma Comissão para examinar projetos que visem à alteração desse diploma legal e do Regulamento Administrativo do Senado Federal e para avaliar e propor inovações em tecnologia e informática para a Casa.",2019-03-26,Sim,6027,5,Autor principal da matéria há mais de 3 ano
135899,PEC 28/2019,Dá nova redação ao inciso IV do art. 206 da Constituição Federal.,2019-03-22,Não,6027,0,Co-autor de PEC
135821,PDL 69/2019,Dispõe sobre a realização de plebiscito acerca da reeleição para membros das Casas Legislativas.,2019-03-19,Não,6027,3,Co-autor da matéria há mais de 3 anos
135851,PEC 22/2019,"Altera o Ato das Disposições Constitucionais Transitórias, para fixar o valor mínimo a ser aplicado, anualmente, pelos Estados, pelo Distrito Federal e pelos Municípios, em ações e serviços públicos de saúde e em manutenção e desenvolvimento do ensino.",2019-03-20,Não,6027,0,Co-autor de PEC
135719,PEC 15/2019,Prescreve a inimputabilidade penal dos menores de dezesseis anos e estabelece as condições para a imputabilidade dos maiores de quinze e menores de dezoito anos.,2019-03-14,Não,6027,0,Co-autor de PEC
135400,PEC 9/2019,"Dá nova redação aos §§ 1º, 2º e 3º do art. 14 da Constituição Federal, para facultar a participação do estrangeiro domiciliado no Brasil em eleições municipais.",2019-02-21,Não,6027,0,Co-autor de PEC
135175,PDL 28/2019,"Exclui da Terra Indígena São Marcos a área urbana da sede do Município de Pacaraima, no Estado de Roraima.",2019-02-11,Sim,6027,5,Autor principal da matéria há mais de 3 ano
135379,PEC 7/2019,"Altera o art. 132 da Constituição Federal, para incluir as procuradorias municipais.",2019-02-20,Não,6027,0,Co-autor de PEC
