,CodigoParlamentar,CodigoMateria,interesse,justificativa_interesse
31104,6331.0,157146,0,Co-autor de PEC
31105,6331.0,157372,0,Co-autor de PEC
31106,6331.0,157373,7,Autor principal da matéria há menos de 1 ano
31107,6331.0,157423,7,Autor principal da matéria há menos de 1 ano
31108,6331.0,158049,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31109,6331.0,158303,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31110,6331.0,158574,0,Co-autor de PEC
31111,6331.0,158907,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31112,6331.0,158913,7,Autor de emenda há menos de 1 ano
31113,6331.0,158930,7,Autor de emenda há menos de 1 ano
31114,6331.0,159093,0,Co-autor de PEC
31115,6331.0,159094,0,Co-autor de PEC
31116,6331.0,159325,0,Co-autor de PEC
31117,6331.0,159365,7,Autor de emenda há menos de 1 ano
31118,6331.0,159924,0,Co-autor de PEC
31119,6331.0,159966,0,Co-autor de PEC
31120,6331.0,160011,0,Co-autor de PEC
31121,6331.0,160083,0,Co-autor de PEC
31122,6331.0,160129,-5,Foi relator mas houve redistribuição da relatoria em CRA
31123,6331.0,160148,0,Co-autor de PEC
31124,6331.0,160177,7,Autor de emenda há menos de 1 ano
31125,6331.0,160194,5,Co-autor da matéria há menos de 1 ano
31126,6331.0,160206,7,Autor principal da matéria há menos de 1 ano
31127,6331.0,160239,7,Autor principal da matéria há menos de 1 ano
31128,6331.0,160374,0,Co-autor de PEC
31129,6331.0,160593,0,Co-autor de PEC
31130,6331.0,160933,0,Co-autor de PEC
31131,6331.0,160976,0,Co-autor de PEC
31132,6335.0,130612,-5,Foi relator mas houve redistribuição da relatoria em CMA
31133,6335.0,131694,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31134,6335.0,134086,14,Relatou a matéria há menos de 1 ano em CE - Relatou a matéria há menos de 1 ano em PLEN
31135,6335.0,134807,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31136,6335.0,136778,4,Relator atual designado há menos de 1 ano em CDH
31137,6335.0,137511,14,Relatou a matéria há menos de 1 ano em CCT - Autor de emenda há menos de 1 ano
31138,6335.0,138517,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31139,6335.0,138528,7,Relatou a matéria há menos de 1 ano em CCT
31140,6335.0,140140,4,Relator atual designado há menos de 1 ano em CE
31141,6335.0,140563,7,Relatou a matéria há menos de 1 ano em CAS
31142,6335.0,140943,4,Relator atual designado há menos de 1 ano em CDH
31143,6335.0,141235,7,Relatou a matéria há menos de 1 ano em CE
31144,6335.0,141247,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
31145,6335.0,144657,4,Relator atual designado há menos de 1 ano em CAE
31146,6335.0,146096,14,Relatou a matéria há menos de 1 ano em CAS - Autor de emenda há menos de 1 ano
31147,6335.0,148137,-5,Foi relator mas houve redistribuição da relatoria em CDH
31148,6335.0,148171,7,Autor de emenda há menos de 1 ano
31149,6335.0,148711,7,Relatou a matéria há menos de 1 ano em CE
31150,6335.0,148903,7,Relatou a matéria há menos de 1 ano em CMA
31151,6335.0,148904,7,Relatou a matéria há menos de 1 ano em CAE
31152,6335.0,149068,14,Relatou a matéria há menos de 1 ano em CE - Autor de emenda há menos de 1 ano
31153,6335.0,149167,7,Relatou a matéria há menos de 1 ano em CE
31154,6335.0,150340,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31155,6335.0,151321,4,Relator atual designado há menos de 1 ano em CDH
31156,6335.0,151832,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31157,6335.0,151851,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31158,6335.0,151900,7,Relatou a matéria há menos de 1 ano em CMA
31159,6335.0,151990,14,Relatou a matéria há menos de 1 ano em CDH - Relatou a matéria há menos de 1 ano em CE
31160,6335.0,152417,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
31161,6335.0,152425,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31162,6335.0,152502,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31163,6335.0,152543,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31164,6335.0,152621,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31165,6335.0,153453,7,Relatou a matéria há menos de 1 ano em CE
31166,6335.0,153670,7,Relatou a matéria há menos de 1 ano em CCT
31167,6335.0,153676,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31168,6335.0,153981,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31169,6335.0,154083,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31170,6335.0,154086,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31171,6335.0,154327,4,Relator atual designado há menos de 1 ano em CAS
31172,6335.0,154339,14,Relatou a matéria há menos de 1 ano em CDH - Relatou a matéria há menos de 1 ano em CE - Foi designado como relator mas a matéria foi prejudicada em CDH
31173,6335.0,154359,7,Relatou a matéria há menos de 1 ano em CAS
31174,6335.0,154424,4,Relator atual designado há menos de 1 ano em CAE
31175,6335.0,154441,4,Relator atual designado há menos de 1 ano em CAS
31176,6335.0,154461,14,Relatou a matéria há menos de 1 ano em CE - Autor de emenda há menos de 1 ano
31177,6335.0,154481,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31178,6335.0,154622,7,Relatou a matéria há menos de 1 ano em CAS
31179,6335.0,154648,4,Relator atual designado há menos de 1 ano em CAE
31180,6335.0,154687,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31181,6335.0,154762,0,Foi designado como relator mas a matéria foi prejudicada em CE
31182,6335.0,154878,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31183,6335.0,154960,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31184,6335.0,155130,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31185,6335.0,155138,0,Foi designado como relator mas a matéria foi prejudicada em CAS
31186,6335.0,155157,7,Relatou a matéria há menos de 1 ano em CSP
31187,6335.0,155513,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31188,6335.0,155515,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31189,6335.0,155519,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31190,6335.0,155520,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31191,6335.0,155523,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31192,6335.0,155557,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31193,6335.0,155562,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31194,6335.0,155571,7,Relatou a matéria há menos de 1 ano em CE
31195,6335.0,155580,7,Autor de emenda há menos de 1 ano
31196,6335.0,155582,-5,Foi relator mas houve redistribuição da relatoria em CAS
31197,6335.0,155754,7,Autor principal da matéria há menos de 1 ano
31198,6335.0,155755,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31199,6335.0,155772,7,Autor principal da matéria há menos de 1 ano
31200,6335.0,155797,0,Foi designado como relator mas a matéria foi prejudicada em CAE
31201,6335.0,155804,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
31202,6335.0,155811,7,Autor principal da matéria há menos de 1 ano
31203,6335.0,155844,14,Relatou a matéria há menos de 1 ano em CDH - Relatou a matéria há menos de 1 ano em CSP
31204,6335.0,155850,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31205,6335.0,155866,7,Autor principal da matéria há menos de 1 ano
31206,6335.0,155876,7,Autor principal da matéria há menos de 1 ano
31207,6335.0,155893,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31208,6335.0,155927,7,Autor principal da matéria há menos de 1 ano
31209,6335.0,155944,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31210,6335.0,155952,0,Co-autor de PEC
31211,6335.0,155959,7,Autor principal da matéria há menos de 1 ano
31212,6335.0,156016,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31213,6335.0,156038,7,Autor principal da matéria há menos de 1 ano
31214,6335.0,156103,-5,Foi relator mas houve redistribuição da relatoria em CMA
31215,6335.0,156152,7,Autor principal da matéria há menos de 1 ano
31216,6335.0,156169,7,Relatou a matéria há menos de 1 ano em CAE
31217,6335.0,156350,7,Relatou a matéria há menos de 1 ano em PLEN - Foi designado como relator mas a matéria foi prejudicada em CE
31218,6335.0,156351,14,Relatou a matéria há menos de 1 ano em PLEN - Relatou a matéria há menos de 1 ano em CCT
31219,6335.0,156391,0,Co-autor de PEC
31220,6335.0,156424,0,Co-autor de PEC
31221,6335.0,156437,0,Co-autor de PEC
31222,6335.0,156451,7,Relatou a matéria há menos de 1 ano em CDH
31223,6335.0,156460,7,Autor de emenda há menos de 1 ano
31224,6335.0,156473,7,Relatou a matéria há menos de 1 ano em CMA
31225,6335.0,156531,7,Autor principal da matéria há menos de 1 ano
31226,6335.0,156578,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31227,6335.0,156580,7,Autor principal da matéria há menos de 1 ano
31228,6335.0,156611,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31229,6335.0,156621,0,Foi designado como relator mas a matéria foi prejudicada em CCT
31230,6335.0,156667,0,Co-autor de PEC
31231,6335.0,156671,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31232,6335.0,156677,4,Relator atual designado há menos de 1 ano em CAS
31233,6335.0,156730,14,Relatou a matéria há menos de 1 ano em CE - Autor de emenda há menos de 1 ano
31234,6335.0,156764,7,Autor principal da matéria há menos de 1 ano
31235,6335.0,156810,0,Co-autor de PEC
31236,6335.0,156812,7,Autor principal da matéria há menos de 1 ano
31237,6335.0,156889,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31238,6335.0,156890,7,Autor de emenda há menos de 1 ano
31239,6335.0,157019,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31240,6335.0,157134,0,Co-autor de PEC
31241,6335.0,157146,0,Co-autor de PEC
31242,6335.0,157153,0,Co-autor de PEC
31243,6335.0,157178,7,Autor de emenda há menos de 1 ano
31244,6335.0,157198,7,Relatou a matéria há menos de 1 ano em CAS
31245,6335.0,157219,0,Co-autor de PEC
31246,6335.0,157222,4,Relator atual designado há menos de 1 ano em CDH
31247,6335.0,157258,0,Co-autor de PEC
31248,6335.0,157368,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31249,6335.0,157372,0,Co-autor de PEC
31250,6335.0,157494,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31251,6335.0,157529,4,Relator atual designado há menos de 1 ano em CE
31252,6335.0,157765,7,Autor principal da matéria há menos de 1 ano
31253,6335.0,157766,7,Autor principal da matéria há menos de 1 ano
31254,6335.0,157767,13,Discursou sobre a matéria (Discussão) há menos de 1 ano - Autor de emenda há menos de 1 ano
31255,6335.0,157772,4,Relator atual designado há menos de 1 ano em CDH
31256,6335.0,157826,7,Autor de emenda há menos de 1 ano
31257,6335.0,157842,7,Relatou a matéria há menos de 1 ano em CAS
31258,6335.0,158169,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31259,6335.0,158199,7,Autor principal da matéria há menos de 1 ano
31260,6335.0,158306,0,Co-autor de PEC
31261,6335.0,158350,5,Co-autor da matéria há menos de 1 ano
31262,6335.0,158494,7,Autor principal da matéria há menos de 1 ano
31263,6335.0,158568,0,Co-autor de PEC
31264,6335.0,158574,0,Co-autor de PEC
31265,6335.0,158578,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31266,6335.0,158645,7,Autor principal da matéria há menos de 1 ano
31267,6335.0,158727,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31268,6335.0,158756,4,Relator atual designado há menos de 1 ano em CAS
31269,6335.0,158786,7,Relatou a matéria há menos de 1 ano em CE
31270,6335.0,158799,5,Co-autor da matéria há menos de 1 ano
31271,6335.0,158825,7,Autor de emenda há menos de 1 ano
31272,6335.0,158967,4,Relator atual designado há menos de 1 ano em CDH
31273,6335.0,159093,0,Co-autor de PEC
31274,6335.0,159094,7,Autor principal da matéria há menos de 1 ano
31275,6335.0,159095,0,Co-autor de PEC
31276,6335.0,159113,7,Autor principal da matéria há menos de 1 ano
31277,6335.0,159325,0,Co-autor de PEC
31278,6335.0,159368,4,Relator atual designado há menos de 1 ano em CMA
31279,6335.0,159486,4,Relator atual designado há menos de 1 ano em CDH
31280,6335.0,159492,4,Relator atual designado há menos de 1 ano em CAS
31281,6335.0,159499,7,Autor principal da matéria há menos de 1 ano
31282,6335.0,159661,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
31283,6335.0,159924,0,Co-autor de PEC
31284,6335.0,159933,0,Co-autor de PEC
31285,6335.0,159966,0,Co-autor de PEC
31286,6335.0,160011,0,Co-autor de PEC
31287,6335.0,160083,0,Co-autor de PEC
31288,6335.0,160148,0,Co-autor de PEC
31289,6335.0,160163,0,Co-autor de PEC
31290,6335.0,160194,5,Co-autor da matéria há menos de 1 ano
31291,6335.0,160275,5,Co-autor da matéria há menos de 1 ano
31292,6335.0,160374,0,Co-autor de PEC
31293,6335.0,160441,7,Autor principal da matéria há menos de 1 ano
31294,6335.0,160593,0,Co-autor de PEC
31295,6335.0,160608,5,Co-autor da matéria há menos de 1 ano
31296,6335.0,160615,7,Autor principal da matéria há menos de 1 ano
31297,6335.0,160674,5,Co-autor da matéria há menos de 1 ano
31298,6335.0,160684,0,Co-autor de PEC
31299,6335.0,160709,4,Relator atual designado há menos de 1 ano em CSP
31300,6335.0,160728,0,Co-autor de PEC
31301,6335.0,160901,7,Autor principal da matéria há menos de 1 ano
31302,6335.0,160933,0,Co-autor de PEC
31303,6335.0,160956,0,Co-autor de PEC
31304,6335.0,160960,0,Co-autor de PEC
31305,6335.0,160976,0,Co-autor de PEC
31306,6335.0,161010,0,Co-autor de PEC
31307,6337.0,128748,4,Relator atual designado há menos de 1 ano em CCDD
31308,6337.0,131696,4,Relator atual designado há menos de 1 ano em CCDD
31309,6337.0,132863,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31310,6337.0,133303,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31311,6337.0,133899,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31312,6337.0,133944,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31313,6337.0,133966,4,Relator atual designado há menos de 1 ano em CCDD
31314,6337.0,135501,-5,Foi relator mas houve redistribuição da relatoria em CAS
31315,6337.0,136265,0,Foi designado como relator mas a matéria foi prejudicada em CMA
31316,6337.0,136380,-5,Foi relator mas houve redistribuição da relatoria em CI
31317,6337.0,136704,4,Relator atual designado há menos de 1 ano em CCDD
31318,6337.0,136989,-5,Foi relator mas houve redistribuição da relatoria em CAS
31319,6337.0,137600,-5,Foi relator mas houve redistribuição da relatoria em CI
31320,6337.0,138124,-5,Foi relator mas houve redistribuição da relatoria em CI
31321,6337.0,138394,4,Relator atual designado há menos de 1 ano em CCDD
31322,6337.0,138842,12,Discursou sobre a matéria (Discussão) há menos de 1 ano - Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31323,6337.0,139479,4,Relator atual designado há menos de 1 ano em CCDD
31324,6337.0,139568,4,Relator atual designado há menos de 1 ano em CCDD
31325,6337.0,139573,4,Relator atual designado há menos de 1 ano em CCDD
31326,6337.0,140208,4,Relator atual designado há menos de 1 ano em CCDD
31327,6337.0,140214,4,Relator atual designado há menos de 1 ano em CCDD
31328,6337.0,140273,4,Relator atual designado há menos de 1 ano em CCDD
31329,6337.0,140984,4,Relator atual designado há menos de 1 ano em CEsp
31330,6337.0,141623,-5,Foi relator mas houve redistribuição da relatoria em CDH
31331,6337.0,141900,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31332,6337.0,141944,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
31333,6337.0,142130,-5,Foi relator mas houve redistribuição da relatoria em CDH
31334,6337.0,143602,4,Relator atual designado há menos de 1 ano em CAS
31335,6337.0,146367,6,Discursou sobre a matéria (Discussão) há menos de 1 ano
31336,6337.0,148717,4,Relator atual designado há menos de 1 ano em CI
31337,6337.0,149884,4,Relator atual designado há menos de 1 ano em CAS
31338,6337.0,151247,4,Relator atual designado há menos de 1 ano em CCDD
31339,6337.0,151302,4,Relator atual designado há menos de 1 ano em CCDD
31340,6337.0,151386,-5,Foi relator mas houve redistribuição da relatoria em CEsp
31341,6337.0,153345,-5,Foi relator mas houve redistribuição da relatoria em CDH
31342,6337.0,154331,-5,Foi relator mas houve redistribuição da relatoria em CI
31343,6337.0,155580,13,Discursou sobre a matéria (Pela ordem) há menos de 1 ano - Autor de emenda há menos de 1 ano
31344,6337.0,155651,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31345,6337.0,155797,13,Autor principal da matéria há menos de 1 ano - Discursou sobre a matéria (Discurso) há menos de 1 ano
31346,6337.0,155879,7,Autor principal da matéria há menos de 1 ano
31347,6337.0,155886,6,Discursou sobre a matéria (Pela ordem) há menos de 1 ano
31348,6337.0,155952,0,Co-autor de PEC
